,param,train_loss_mean,train_loss_std,val_loss_mean,val_loss_std
0,1,0.0820381823070718,0.01602621942672345,0.10301075268817206,0.013228865805788987
1,2,0.0029308954019897637,0.002784532071201862,0.03408602150537634,0.006330402593348397
2,3,0.0007528905619790027,0.0005484290953044149,0.029569892473118274,0.004066165677675069
3,4,0.00032266738370532175,0.00018236972259006912,0.02645161290322582,0.0056836882952268925
4,5,0.000215111589136896,6.5864203893077e-05,0.02666666666666666,0.004779808767933966
5,6,0.00037644528098954575,0.00021511158913685156,0.027741935483870984,0.004743386021529611
6,7,0.0004033342296316356,0.00035058899732201153,0.026666666666666637,0.0038107623971332
