,param,train_loss_mean,train_loss_std,val_loss_mean,val_loss_std
0,1,0.06921887604194674,0.018088003836502938,0.09010752688172041,0.017693318857700334
1,2,0.003858564130142511,0.0035960136301185605,0.034166666666666665,0.0053695521615007005
2,3,0.00045038988975530935,0.00026302766263126885,0.0278763440860215,0.004411469694216423
3,4,0.0005310567356816287,0.00040884246301519284,0.026989247311827953,0.002770773919725838
4,5,0.0003226673837052996,0.00013034901471942382,0.027580645161290322,0.0036468102972282983
5,6,0.00028905619790268176,0.00011467277567376464,0.027580645161290312,0.0034176806613575817
6,7,0.0003428340951868891,0.00046665109953773537,0.02849462365591397,0.003225806451612896
