,param,train_loss_mean,train_loss_std,val_loss_mean,val_loss_std
0,0.011,0.0003226673837053107,0.00024200053777895372,0.025967741935483866,0.004291319581248885
1,0.012,0.0003697230438290122,0.0004556764541565482,0.025,0.0034904855565869664
2,0.013,0.0005915568701263918,0.0013507515549993508,0.026774193548387087,0.003381545202906761
3,0.014,0.00028905619790268176,0.00017670663388134154,0.025295698924731186,0.004289214156005515
4,0.015,0.00024872277493951376,0.0002339299897997489,0.024892473118279572,0.0033059051913211226
5,0.016,0.0003293896208658442,0.0005249804695662688,0.02580645161290323,0.003778770621678621
6,0.017,0.0002823339607421482,0.00022050577395612685,0.02462365591397849,0.0034028478276229342
