,param,train_loss_mean,train_loss_std,val_loss_mean,val_loss_std
0,1,0.05701801559559022,0.010129936327891833,0.09126344086021505,0.011852217299714184
1,2,0.000591556870126364,0.000722007076208521,0.030913978494623663,0.003556117353581437
2,3,0.00018822264049477288,0.00013034901471944442,0.028333333333333315,0.0034555298847788007
3,4,0.000107555794568448,8.066684592633601e-05,0.026935483870967735,0.0038653633264556213
4,5,0.00011427803172897599,8.790465737176606e-05,0.027177419354838712,0.0035762792654106695
5,6,0.00012772250605002644,0.00010818416872432988,0.02680107526881721,0.0037759967202523094
6,7,0.00012100026888949844,0.00011949710160413336,0.028951612903225808,0.0034729476638408344
