,0,1,2,3,4,5,6,7,8,9
0,0.0,0.1951219512195122,1.5609756097560976,0.4878048780487805,0.6829268292682927,0.975609756097561,1.8536585365853657,0.2926829268292683,0.3902439024390244,0.3902439024390244
1,0.0,0.0,0.2926829268292683,0.0,1.170731707317073,0.0,1.2682926829268293,0.4878048780487805,0.2926829268292683,0.2926829268292683
2,1.5609756097560976,0.6829268292682927,0.0,1.170731707317073,1.6585365853658538,0.1951219512195122,0.975609756097561,2.731707317073171,2.1463414634146343,0.0975609756097561
3,0.878048780487805,0.1951219512195122,2.9268292682926833,0.0,0.0,5.560975609756098,0.0,0.7804878048780488,3.024390243902439,0.2926829268292683
4,0.1951219512195122,1.3658536585365855,1.75609756097561,0.0,0.0,0.975609756097561,0.975609756097561,0.7804878048780488,0.2926829268292683,2.9268292682926833
5,2.24390243902439,0.5853658536585366,0.878048780487805,3.6097560975609753,1.2682926829268293,0.0,2.048780487804878,0.6829268292682927,1.170731707317073,0.7804878048780488
6,1.6585365853658538,0.975609756097561,0.7804878048780488,0.0975609756097561,1.3658536585365855,1.0731707317073171,0.0,0.0,0.975609756097561,0.0
7,0.0975609756097561,0.7804878048780488,1.6585365853658538,0.4878048780487805,2.4390243902439024,0.2926829268292683,0.0,0.0,1.6585365853658538,3.1219512195121952
8,1.951219512195122,1.5609756097560976,1.0731707317073171,3.414634146341464,1.4634146341463417,2.5365853658536586,0.5853658536585366,1.2682926829268293,0.0,1.0731707317073171
9,0.7804878048780488,0.5853658536585366,0.4878048780487805,0.5853658536585366,2.6341463414634148,0.2926829268292683,0.0,3.902439024390244,0.2926829268292683,0.0
